Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0079A","","AMS Mladost-Sofia","SPO-BG0079A_00038_100","NO","23.383300000","42.6555","0.0","m","urban","traffic","28/10/2015 00:00:00","","SPO_F-BG0079A_00038_100_100","3.0","m","25.0","m","65.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_thermo42i","","","automatic","chemi","","thermo42i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00001_100","SO2","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00001_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_horibaAPMA370","","","automatic","NDIR","","horibaAPMA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00001_100","SO2","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00001_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_thermo43i","","","automatic","UV-FL","","thermo43i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00005_100","PM10","24.788000000","42.1412","0.0","m","urban","traffic","14/12/2015 00:00:00","","SPO_F-BG0078A_00005_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00008_100","NO2","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00008_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_thermo42i","","","automatic","chemi","","thermo42i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00010_100","CO","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00010_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_thermo48i","","","automatic","NDIR","","thermo48i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00014_100","Cd","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","01/01/2017 23:59:59","SPO_F-BG0078A_00014_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_AAS_tecora","","","active","","","","","","","AAS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00020_100","C6H6","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00020_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_D9037D9037","","","automatic","","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00021_100","C6H5-CH3","24.788000000","42.1412","0.0","m","urban","traffic","01/01/2018 00:00:00","","SPO_F-BG0078A_00021_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_D9037D9037","","","automatic","","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00038_100","NO","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_00038_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_thermo42i","","","automatic","chemi","","thermo42i","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_00464_100","m,p-C6H4(CH3)2","24.788000000","42.1412","0.0","m","urban","traffic","01/01/2018 00:00:00","","SPO_F-BG0078A_00464_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_A_D9037D9037","","","automatic","","","other","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_05014_100","Cd in PM10","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_05014_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_05015_100","Ni in PM10","24.788000000","42.1412","0.0","m","urban","traffic","01/07/2019 00:00:00","","SPO_F-BG0078A_05015_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_05018_100","As in PM10","24.788000000","42.1412","0.0","m","urban","traffic","01/07/2019 00:00:00","","SPO_F-BG0078A_05018_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_ICP-MS_06847","","","active","","","","","","","ICP-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:51845","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_05029_100","BaP in PM10","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","","SPO_F-BG0078A_05029_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_GC-MS_06859","","","active","","","","","","","GC-MS","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","24","hour","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0078A","","AMS Trakia - Plovdiv","SPO-BG0078A_06015_100","BaP","24.788000000","42.1412","0.0","m","urban","traffic","14/08/2015 00:00:00","01/01/2017 23:59:59","SPO_F-BG0078A_06015_100_100","3.0","m","55.0","m","4.0","m","","","Transport","","","0","","","","","","","","","","","","","","","SPP-BG_N_03150tecora","","","active","","","","","","","other","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:74730","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0077A","","AMS Bibliotekata-Smolyan","SPO-BG0077A_00005_100","PM10","24.714100000","41.5766","920.0","m","urban","background","06/08/2015 00:00:00","","SPO_F-BG0077A_00005_100_100","3.0","m","6.0","m","8.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0076A","Db2","AMS OU Han Asparuh-Dobrich","SPO-BG0076A_00005_100","PM10","27.833100000","43.5529","246.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0076A_00005_100_100","3.0","m","15.0","m","12.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0076A","Db2","AMS OU Han Asparuh-Dobrich","SPO-BG0076A_00005_100","PM10","27.833100000","43.5529","246.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0076A_00005_100_100","3.0","m","15.0","m","12.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00001_100","SO2","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00001_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00001_100","SO2","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00001_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-FL_horibaAPSA370","","","automatic","UV-FL","","horibaAPSA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81470","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00005_100","PM10","27.915700000","43.2244","83.0","m","urban","background","14/09/2020 00:00:00","","SPO_F-BG0075A_00005_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00005_100","PM10","27.915700000","43.2244","83.0","m","urban","background","14/09/2020 00:00:00","","SPO_F-BG0075A_00005_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_opsisSM200","","","automatic","BETA","","opsisSM200","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00005_100","PM10","27.915700000","43.2244","83.0","m","urban","background","14/09/2020 00:00:00","","SPO_F-BG0075A_00005_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_BETA_thermo5030SHARP","","","automatic","BETA","","thermo5030SHARP","","","","","","yes","http://www.aces.su.se/reflab/wp-content/uploads/2016/11/Demonstration_of_Equivalence_of_Ambient_Air_Monitoring.pdf","","","","https://bds-bg.org/bg/project/show/bds:proj:98388","1","day","24","hour","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00007_100","O3","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00007_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00007_100","O3","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00007_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_UV-P_horibaAPOA370","","","automatic","UV-P","","horibaAPOA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81471","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00008_100","NO2","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00008_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00008_100","NO2","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00008_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_chemi_horibaAPNA370","","","automatic","chemi","","horibaAPNA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81467","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00010_100","CO","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00010_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_51411GC855BTX-600","","","automatic","","","GC855BTX-600","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:90540","1","hour","15","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
"Bulgaria","BG.BG-ExEA.AQ","2022","NET-BG001A","National air network","UTC+02","BG0075A","Vn5","AMS SOU Angel Kanchev-Varna","SPO-BG0075A_00010_100","CO","27.915700000","43.2244","83.0","m","urban","background","01/01/2013 00:00:00","","SPO_F-BG0075A_00010_100_100","3.0","m","17.0","m","5.0","m","","","Fugitive Emissions from Fuels","","","0","","","","","","","","","","","","","","","SPP-BG_A_NDIR_horibaAPMA370","","","automatic","NDIR","","horibaAPMA370","","","","","","ref","","","","","https://bds-bg.org/bg/project/show/bds:proj:81475","1","hour","1","minute","http://cdr.eionet.europa.eu/bg/eu/aqd/d/envzo7uq/DataFlowD2022.xml","21/08/2024 02:13:58"
